MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_SampleID	ATTRIBUTE_SampleName	ATTRIBUTE_PPL_LOT_Number	ATTRIBUTE_PPL_Box_Number	ATTRIBUTE_Project	ATTRIBUTE_Experiment	ATTRIBUTE_Experiment_Blanks	ATTRIBUTE_SampleType	ATTRIBUTE_SampleVolume_mL	ATTRIBUTE_Contact	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	Redissolved in [ul] 80% MeOH 1%FA	Comment	Flow rate	Pump set up	Link BCO-DMO	Sample_ID (BCO-DMO)	Sampling Strategy	Year	Lon	Lat	DateTime_local	ISO_DateTime_UTC	ContactTime	DOC_umol/L	Total_N_umol/L	Total_P_umol/L	Phosphate_umol/L	Silicate_umol/L	N_plus_N_umol/L	Ammonia_umol/L	PON_ug/L	POC_ug/L	PON15_permil	POC13_permil	Salinity	Temperature_C	PicoEukaryotes_cells/uL	Prochlorococcus_cells/uL	Synechococcus_cells/uL	Heterotrophs_cells/uL	M_C_ratio	BIX	HIX	FI	Ultra_Violet_Humic_like_RFU	Marine_Humic_like_RFU	Visible_Humic_like_RFU	Tryptophan_like_RFU	Tyrosine_like_RFU	Phenylalanine_like_RFU	Fulvic_Acid_like_RFU	Optical_Brighteners_RFU	Diesel_Band_II_RFU	Petroleum_like_RFU	Lignin_like_RFU	PARAFAC1	PARAFAC2	PARAFAC3	PARAFAC4	PARAFAC5	PARAFAC6
MSV000088021	Mo_2019_281.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4777|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_281	SP2_Br2_B		SD 44	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR2	Lagrangian survey	2019.0	-149.843	-17.4777	########	2019-05-20T19:44:00Z	0:10	70.9	5.442627	0.303557	0.143186	1.543548	0.421734	0.084191	4.022222	24.07654			36.25	28.7	1.3	1.84	10.76	211.1	1.438182	1.973518	0.179322	1.798852	0.005258	0.007872	0.005474	0.044028	0.025301	0.011956	0.002889	0.004414	0.001739	0.005977	0.037204	0.071673	0.017434	0.009515	0.024391	0.005166	0.019503
MSV000088021	Mo_2019_282.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4784|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_282	SP2_Br3_A		SD 45	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR3	Lagrangian survey	2019.0	-149.843	-17.4784	########	2019-05-20T19:55:00Z	0:21	71.2	4.686401	0.248118	0.136512	1.546365	0.42034	0.132869	4.892379	32.95812			36.25	28.7	1.1	1.58	8.52	203.46	1.671772	1.502519	0.275234	1.899113	0.01072	0.018493	0.011062	0.079888	0.090215	0.039691	0.006456	0.009677	0.004471	0.014245	0.045263	0.062689	0.082198	0.028758	0.044251	0.01046	0.025613
MSV000088021	Mo_2019_283.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4784|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_283	SP2_Br3_B		SD 46	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR3	Lagrangian survey	2019.0	-149.843	-17.4784	########	2019-05-20T19:55:00Z	0:21	71.2	4.686401	0.248118	0.136512	1.546365	0.42034	0.132869	4.892379	32.95812			36.25	28.7	1.1	1.58	8.52	203.46	1.671772	1.502519	0.275234	1.899113	0.01072	0.018493	0.011062	0.079888	0.090215	0.039691	0.006456	0.009677	0.004471	0.014245	0.045263	0.062689	0.082198	0.028758	0.044251	0.01046	0.025613
MSV000088021	Mo_2019_284.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4789|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_284	SP2_Br4_A		SD 47	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR4	Lagrangian survey	2019.0	-149.843	-17.4789	########	2019-05-20T20:06:00Z	0:32	68.9	5.017994	0.265564	0.155161	1.535098	0.493921	0.124528	2.812808	20.17488			36.25	28.8	1.265306	1.55102	5.693878	167.2857	1.184534	1.376737	0.26395	1.679863	0.007374	0.008407	0.007097	0.037699	0.039017	0.005764	0.003231	0.006161	0.00227	0.007312	0.04976	0.056243	0.026722	0.017138	0.016083	0.00678	0.022535
MSV000088021	Mo_2019_285.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4789|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_285	SP2_Br4_B		SD 48	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR4	Lagrangian survey	2019.0	-149.843	-17.4789	########	2019-05-20T20:06:00Z	0:32	68.9	5.017994	0.265564	0.155161	1.535098	0.493921	0.124528	2.812808	20.17488			36.25	28.8	1.265306	1.55102	5.693878	167.2857	1.184534	1.376737	0.26395	1.679863	0.007374	0.008407	0.007097	0.037699	0.039017	0.005764	0.003231	0.006161	0.00227	0.007312	0.04976	0.056243	0.026722	0.017138	0.016083	0.00678	0.022535
MSV000088021	Mo_2019_286.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4794|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_286	SP2_Br5_A		SD 49	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR5	Lagrangian survey	2019.0	-149.843	-17.4794	########	2019-05-20T20:21:00Z	0:47	70.2	5.240232	0.265952	0.136417	1.797755	0.44208	0.199661	3.826248	28.30638			36.25	28.8	1.714286	1.653061	7.938776	184.9184	1.38679	1.558175	0.203878	1.762506	0.006971	0.009272	0.006686	0.045742	0.053146	0.031713	0.003478	0.006012	0.002053	0.007793	0.039305	0.069252	0.043026	0.016569	0.021021	0.006407	0.010789
MSV000088021	Mo_2019_287.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4794|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_287	SP2_Br5_B		SD 50	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR5	Lagrangian survey	2019.0	-149.843	-17.4794	########	2019-05-20T20:21:00Z	0:47	70.2	5.240232	0.265952	0.136417	1.797755	0.44208	0.199661	3.826248	28.30638			36.25	28.8	1.714286	1.653061	7.938776	184.9184	1.38679	1.558175	0.203878	1.762506	0.006971	0.009272	0.006686	0.045742	0.053146	0.031713	0.003478	0.006012	0.002053	0.007793	0.039305	0.069252	0.043026	0.016569	0.021021	0.006407	0.010789
MSV000088021	Mo_2019_288.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4805|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_288	SP2_Br6_A		SD 51	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR6	Lagrangian survey	2019.0	-149.843	-17.4805	########	2019-05-20T20:41:00Z	1:07	68.6	5.303729	0.280296	0.167563	1.293919	0.529318	0.137495	2.707617	19.09337			36.25	28.9	0.98	1.08	5.14	129.3714	1.319524	1.404209	0.389915	1.718705	0.007577	0.009722	0.007368	0.029091	0.026132	0.012756	0.00362	0.006261	0.002627	0.007652	0.019209	0.039339	0.016669	0.01759	0.018623	0.007147	0.011801
MSV000088021	Mo_2019_289.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4805|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_289	SP2_Br6_B		SD 52	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR6	Lagrangian survey	2019.0	-149.843	-17.4805	########	2019-05-20T20:41:00Z	1:07	68.6	5.303729	0.280296	0.167563	1.293919	0.529318	0.137495	2.707617	19.09337			36.25	28.9	0.98	1.08	5.14	129.3714	1.319524	1.404209	0.389915	1.718705	0.007577	0.009722	0.007368	0.029091	0.026132	0.012756	0.00362	0.006261	0.002627	0.007652	0.019209	0.039339	0.016669	0.01759	0.018623	0.007147	0.011801
MSV000088021	Mo_2019_29.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_29	Mu_TR_T12_2	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_290.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4819|-149.842	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_290	SP2_Br7_A		SD 53	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR7	Lagrangian survey	2019.0	-149.842	-17.4819	########	2019-05-20T21:01:00Z	1:27	68.6	5.338122	0.25878	0.13708	1.81043	0.472924	0.229571	4.178882	36.57391			36.26	28.9	2.102041	1.44898	6.918367	150.5918	1.435973	1.624549	0.462523	1.502394	0.009796	0.013541	0.00943	0.04007	0.031901	0.017309	0.00466	0.008003	0.003071	0.011333	0.059269	0.039064	0.020799	0.021776	0.026856	0.009227	0.024319
MSV000088021	Mo_2019_291.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4819|-149.842	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_291	SP2_Br7_B		SD 54	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR7	Lagrangian survey	2019.0	-149.842	-17.4819	########	2019-05-20T21:01:00Z	1:27	68.6	5.338122	0.25878	0.13708	1.81043	0.472924	0.229571	4.178882	36.57391			36.26	28.9	2.102041	1.44898	6.918367	150.5918	1.435973	1.624549	0.462523	1.502394	0.009796	0.013541	0.00943	0.04007	0.031901	0.017309	0.00466	0.008003	0.003071	0.011333	0.059269	0.039064	0.020799	0.021776	0.026856	0.009227	0.024319
MSV000088021	Mo_2019_292.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4827|-149.841	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_292	SP2_Br8_A		SD 55	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR8	Lagrangian survey	2019.0	-149.841	-17.4827	########	2019-05-20T21:21:00Z	1:47	70.2	5.242437	0.268278	0.1376	1.683327	0.473389	0.138733	3.035377	30.04953			36.25	28.9	1.34	1.04	7.14	144.2555	1.336601	1.743157	0.196944	1.502748	0.018561	0.02659	0.019894	0.145963	0.206499	0.073629	0.008877	0.016413	0.005583	0.022929	0.07942	0.127431	0.185452	0.040153	0.063778	0.01671	0.020145
MSV000088021	Mo_2019_293.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4827|-149.841	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_293	SP2_Br8_B		SD 56	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0	PPL unlabelled, but only one left in the bag	8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP2_BR8	Lagrangian survey	2019.0	-149.841	-17.4827	########	2019-05-20T21:21:00Z	1:47	70.2	5.242437	0.268278	0.1376	1.683327	0.473389	0.138733	3.035377	30.04953			36.25	28.9	1.34	1.04	7.14	144.2555	1.336601	1.743157	0.196944	1.502748	0.018561	0.02659	0.019894	0.145963	0.206499	0.073629	0.008877	0.016413	0.005583	0.022929	0.07942	0.127431	0.185452	0.040153	0.063778	0.01671	0.020145
MSV000088021	Mo_2019_294.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4529|-149.853	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_294	SP3_OFF_A	642352_06	NL	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP3_OFF	Spatial Survey	2019.0	-149.853	-17.4529	########	2019-05-22T19:01:00Z		74.93	4.494147	0.210319	0.104277	1.473835	0.111339	0.02	3.981561	20.24228					2.44898	3.387755	21.42857	490.6147	1.500528	1.117492	0.221664	1.625436	0.00749	0.010145	0.006761	0.061688	0.047771	0.01462	0.003738	0.005752	0.002184	0.009449	0.037844	0.088235	0.041065	0.022373	0.021459	0.005935	0.008262
MSV000088021	Mo_2019_295.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4529|-149.853	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_295	SP3_OFF_B	642352_06	NL	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP3_OFF	Spatial Survey	2019.0	-149.853	-17.4529	########	2019-05-22T19:01:00Z		74.93	4.494147	0.210319	0.104277	1.473835	0.111339	0.02	3.981561	20.24228					2.44898	3.387755	21.42857	490.6147	1.500528	1.117492	0.221664	1.625436	0.00749	0.010145	0.006761	0.061688	0.047771	0.01462	0.003738	0.005752	0.002184	0.009449	0.037844	0.088235	0.041065	0.022373	0.021459	0.005935	0.008262
MSV000088021	Mo_2019_296.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4765|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_296	SP3_Fr1_A	642352_06	NL	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP3_FR1	Spatial Survey	2019.0	-149.843	-17.4765	########	2019-05-22T18:48:34Z		76.08	4.874245	0.311117	0.133861	1.407643	0.186592	0.031409	3.662592	20.66259					2.98	4.24	20.2	510.029	0.915019	1.121739	0.236365	1.223235	0.013252	0.012321	0.013465	0.068091	0.060616	0.031168	0.005762	0.00892	0.002903	0.016036	0.055022	0.103474	0.041736	0.021665	0.02869	0.016632	0.016368
MSV000088021	Mo_2019_297.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4765|-149.843	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_297	SP3_Fr1_B	642352_06	NL	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP3_FR1	Spatial Survey	2019.0	-149.843	-17.4765	########	2019-05-22T18:48:34Z		76.08	4.874245	0.311117	0.133861	1.407643	0.186592	0.031409	3.662592	20.66259					2.98	4.24	20.2	510.029	0.915019	1.121739	0.236365	1.223235	0.013252	0.012321	0.013465	0.068091	0.060616	0.031168	0.005762	0.00892	0.002903	0.016036	0.055022	0.103474	0.041736	0.021665	0.02869	0.016632	0.016368
MSV000088021	Mo_2019_298.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	-17.4742|-149.844	0	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_298	SP3_Fr2_A	642352_06	NL	Moorea19	SpiffyLang	SpiffyLang	Environmental	1000	Irina	marine biome	sea water	100.0		8ml/min		https://www.bco-dmo.org/dataset/942884	2019_SP3_FR2	Spatial Survey	2019.0	-149.844	-17.4742	########	2019-05-22T18:51:52Z		76.23	4.691251	0.25878	0.118525	1.494256	0.135494	0.02	4.424663	26.94529					2.3	3.42	17.28	522.4286	1.352387	1.065178	0.187821	1.585527	0.00623	0.007677	0.005676	0.047872	0.036573	0.033493	0.003312	0.005023	0.002454	0.008172	0.027995	0.085474	0.02911	0.01806	0.013915	0.005124	0.0
