MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase
MSV000097043	ArcE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	4054|Panax ginseng	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ArcE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	4054|Panax ginseng	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AraE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	4054|Panax ginseng	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Umb50_09_500ppm_cent_pos.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbE09_500ppm_cent_pos.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbW09_500ppm_cent_pos.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	TypW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbW06_500ppm_cent_neg.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	UmbW10_500ppm_cent_neg.mzML	plant	plant_angiospermae	40922|Anethum graveolens	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_11_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE11_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW11_500ppm_cent_pos.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE11_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE12_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE15_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_05_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	4138|Paraleonurus japonicus	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_14_500ppm_cent_neg.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE17_500ppm_cent_neg_.mzML	plant	plant_angiospermae	41486|Atractylodes lancea	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_06_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_14_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE06_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE14_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW06_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW14_500ppm_cent_pos.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW14_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE11_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW09_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE03_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Comw21_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE12_500ppm_cent_neg.mzML	plant	plant_angiospermae	4217|Arctium lappa	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Com50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComE06_500ppm_cent_neg.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ComW17_500ppm_cent_neg.mzML	plant	plant_angiospermae	4222|Carthamus tinctorius	flower	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_06_500ppm_cent_neg.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_07_500ppm_cent_neg.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE16_500ppm_cent_neg.mzML	plant	plant_angiospermae	429560|Cullen corylifolium	seed	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_07_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE07_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW07_500ppm_cent_pos.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rub50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rub50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_03_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE09_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_06_500ppm_cent_neg.mzML	plant	plant_angiospermae	43166|Citrus x aurantium	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Euc50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Euc50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	leaf	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	EucE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	EucE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	leaf	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	EucW_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	EucW_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	leaf	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Euc50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	4392|Eucommia ulmoides	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
